user_id,orders,products,unique_products,reorder_rate,mean_cart_position
52740,1,7,7,0.42857142857142855,4.0
52745,1,8,8,0.125,4.5
52751,1,13,13,0.0,7.0
52765,1,13,13,0.23076923076923078,7.0
52767,1,1,1,0.0,1.0
52778,1,22,22,0.6363636363636364,11.5
52783,1,9,9,0.7777777777777778,5.0
52788,1,5,5,0.2,3.0
52798,1,1,1,0.0,1.0
52805,1,7,7,0.7142857142857143,4.0
52814,2,37,37,0.8918918918918919,10.08108108108108
52824,2,40,40,0.85,10.6
52843,1,18,18,1.0,9.5
52844,1,6,6,0.6666666666666666,3.5
52853,1,9,9,0.8888888888888888,5.0
52860,1,22,22,0.36363636363636365,11.5
52886,1,3,3,1.0,2.0
52888,1,5,5,0.2,3.0
52889,1,20,20,0.9,10.5
52891,1,6,6,0.0,3.5
52892,1,6,6,0.3333333333333333,3.5
52906,1,3,3,0.6666666666666666,2.0
52919,1,20,20,0.95,10.5
52923,1,7,7,0.0,4.0
52949,1,4,4,1.0,2.5
52960,1,6,6,1.0,3.5
52961,1,3,3,1.0,2.0
52962,1,12,12,1.0,6.5
52981,1,1,1,1.0,1.0
53020,1,2,2,0.0,1.5
53026,1,14,14,0.5,7.5
53052,1,29,29,0.3103448275862069,15.0
53065,1,3,3,1.0,2.0
53078,1,10,10,0.0,5.5
53096,1,16,16,0.1875,8.5
53103,1,2,2,0.5,1.5
53130,2,10,10,0.7,3.1
53147,1,13,13,0.46153846153846156,7.0
53160,2,31,29,0.6129032258064516,9.225806451612904
53179,2,16,14,1.0,5.0625
53186,1,29,29,0.7241379310344828,15.0
53187,1,1,1,0.0,1.0
53212,1,13,13,0.15384615384615385,7.0
53228,1,13,13,0.0,7.0
53240,1,17,17,0.0,9.0
53243,1,33,33,0.7272727272727273,17.0
53250,2,21,21,0.6666666666666666,6.714285714285714
53272,1,11,11,0.18181818181818182,6.0
53292,1,4,4,0.0,2.5
53301,1,3,3,0.6666666666666666,2.0
53303,1,10,10,0.5,5.5
53339,1,13,13,0.7692307692307693,7.0
53355,1,8,8,1.0,4.5
53360,1,10,10,0.8,5.5
53449,1,1,1,1.0,1.0
53450,1,3,3,0.3333333333333333,2.0
53457,1,6,6,0.3333333333333333,3.5
53482,1,9,9,0.0,5.0
53488,1,8,8,1.0,4.5
53491,1,8,8,0.0,4.5
53504,1,3,3,1.0,2.0
53511,1,5,5,0.0,3.0
53515,1,6,6,0.0,3.5
53533,1,2,2,0.0,1.5
53539,1,10,10,0.3,5.5
53545,1,19,19,0.2631578947368421,10.0
53551,1,26,26,0.5,13.5
53553,1,9,9,1.0,5.0
53555,1,11,11,0.36363636363636365,6.0
53572,1,1,1,0.0,1.0
53574,1,16,16,0.5,8.5
53579,1,8,8,0.125,4.5
53587,1,13,13,0.0,7.0
53596,1,13,13,1.0,7.0
53600,1,8,8,0.25,4.5
53621,1,13,13,0.7692307692307693,7.0
53630,2,18,18,0.5555555555555556,6.388888888888889
53645,1,6,6,0.6666666666666666,3.5
53673,1,13,13,0.8461538461538461,7.0
53682,1,13,13,0.5384615384615384,7.0
53694,1,10,10,0.7,5.5
53701,1,7,7,0.2857142857142857,4.0
53737,1,12,12,0.75,6.5
53741,1,19,19,0.7894736842105263,10.0
53748,1,5,5,0.8,3.0
53792,1,4,4,0.25,2.5
53794,1,5,5,0.2,3.0
53805,1,4,4,1.0,2.5
53809,1,3,3,0.0,2.0
53819,1,11,11,0.8181818181818182,6.0
53820,1,3,3,0.6666666666666666,2.0
53825,1,15,15,1.0,8.0
53835,1,7,7,0.8571428571428571,4.0
53836,1,18,18,0.7222222222222222,9.5
53837,2,33,33,0.8181818181818182,9.121212121212121
53840,1,17,17,0.23529411764705882,9.0
53852,1,4,4,0.5,2.5
53854,1,4,4,0.75,2.5
53855,1,9,9,0.3333333333333333,5.0
53897,1,23,23,1.0,12.0
53907,1,2,2,1.0,1.5
53914,1,5,5,0.8,3.0
53921,1,14,14,0.07142857142857142,7.5
53932,1,6,6,0.8333333333333334,3.5
53936,1,13,13,0.23076923076923078,7.0
53965,1,14,14,0.5,7.5
53967,1,11,11,0.8181818181818182,6.0
53973,1,6,6,0.8333333333333334,3.5
53976,1,6,6,0.8333333333333334,3.5
53981,1,9,9,1.0,5.0
53982,1,25,25,0.48,13.0
54000,1,6,6,0.6666666666666666,3.5
54001,2,31,30,0.8709677419354839,11.161290322580646
54014,1,4,4,0.5,2.5
54067,1,4,4,0.25,2.5
54077,1,5,5,0.4,3.0
54141,1,22,22,0.0,11.5
54151,1,8,8,0.375,4.5
54171,1,1,1,1.0,1.0
54217,1,2,2,0.5,1.5
54222,1,1,1,1.0,1.0
54232,1,12,12,0.0,6.5
54235,2,19,19,0.8421052631578947,7.473684210526316
54238,1,1,1,1.0,1.0
54247,1,6,6,1.0,3.5
54254,1,26,26,0.8846153846153846,13.5
54255,1,12,12,0.6666666666666666,6.5
54263,1,1,1,0.0,1.0
54275,1,9,9,0.2222222222222222,5.0
54292,1,17,17,0.8235294117647058,9.0
54307,1,9,9,0.8888888888888888,5.0
54308,1,9,9,1.0,5.0
54312,1,8,8,0.375,4.5
54314,1,5,5,1.0,3.0
54315,1,14,14,0.5,7.5
54323,1,10,10,0.4,5.5
54330,1,18,18,1.0,9.5
54336,1,7,7,0.5714285714285714,4.0
54351,1,7,7,0.14285714285714285,4.0
54352,1,11,11,0.45454545454545453,6.0
54365,1,3,3,0.6666666666666666,2.0
54369,1,5,5,1.0,3.0
54374,1,16,16,0.6875,8.5
54379,1,24,24,0.5833333333333334,12.5
54380,1,9,9,0.7777777777777778,5.0
54397,1,6,6,0.8333333333333334,3.5
54437,1,15,15,0.26666666666666666,8.0
54440,1,2,2,1.0,1.5
54452,1,3,3,1.0,2.0
54463,2,17,17,0.8823529411764706,6.529411764705882
54482,1,9,9,0.3333333333333333,5.0
54490,1,9,9,0.8888888888888888,5.0
54500,1,3,3,1.0,2.0
54521,1,35,35,0.0,18.0
54528,1,7,7,0.8571428571428571,4.0
54538,1,3,3,1.0,2.0
54543,1,4,4,0.5,2.5
54562,1,18,18,0.5,9.5
54574,1,11,11,0.09090909090909091,6.0
54587,1,5,5,0.6,3.0
54591,1,18,18,0.3333333333333333,9.5
54592,1,10,10,0.7,5.5
54594,2,14,14,0.8571428571428571,6.571428571428571
54607,2,24,24,0.125,8.541666666666666
54616,1,2,2,1.0,1.5
54624,1,5,5,1.0,3.0
54625,1,4,4,0.75,2.5
54632,1,4,4,0.0,2.5
54671,1,20,20,0.45,10.5
54681,1,4,4,0.0,2.5
54691,1,7,7,0.8571428571428571,4.0
54708,1,11,11,1.0,6.0
54724,1,18,18,0.7222222222222222,9.5
54729,1,11,11,0.9090909090909091,6.0
54743,1,3,3,0.0,2.0
54747,1,6,6,0.8333333333333334,3.5
54768,2,17,17,0.47058823529411764,5.470588235294118
54769,2,3,3,0.0,1.3333333333333333
54772,1,20,20,0.3,10.5
54781,1,5,5,1.0,3.0
54797,1,12,12,0.6666666666666666,6.5
54798,1,1,1,0.0,1.0
54803,1,3,3,1.0,2.0
54817,1,20,20,0.35,10.5
54831,1,6,6,1.0,3.5
54834,1,5,5,0.8,3.0
54844,2,18,18,0.5555555555555556,5.222222222222222
54847,1,11,11,0.45454545454545453,6.0
54861,1,8,8,0.375,4.5
54869,1,7,7,0.7142857142857143,4.0
54876,1,27,27,0.5925925925925926,14.0
54878,1,13,13,0.15384615384615385,7.0
54886,1,20,20,0.9,10.5
54888,1,9,9,0.0,5.0
54895,1,22,22,0.8181818181818182,11.5
54900,1,14,14,0.5,7.5
54901,1,5,5,1.0,3.0
54902,2,20,20,0.55,5.55
54907,1,13,13,0.38461538461538464,7.0
54915,1,7,7,0.14285714285714285,4.0
54921,2,21,21,0.38095238095238093,6.0476190476190474
54927,1,9,9,0.2222222222222222,5.0
54938,1,1,1,1.0,1.0
54953,1,3,3,0.6666666666666666,2.0
54957,1,9,9,0.6666666666666666,5.0
54967,1,10,10,0.5,5.5
54977,1,24,24,0.375,12.5
55007,1,2,2,1.0,1.5
55035,1,26,26,0.19230769230769232,13.5
55044,1,5,5,0.8,3.0
55049,1,29,29,0.9655172413793104,15.0
55056,1,7,7,0.14285714285714285,4.0
55059,1,15,15,0.06666666666666667,8.0
55066,1,6,6,0.6666666666666666,3.5
55074,1,4,4,1.0,2.5
55076,1,9,9,0.3333333333333333,5.0
55099,1,6,6,0.3333333333333333,3.5
55102,1,14,14,0.2857142857142857,7.5
55104,2,47,47,0.8297872340425532,13.446808510638299
55131,1,13,13,0.5384615384615384,7.0
55133,1,1,1,0.0,1.0
55149,1,5,5,0.0,3.0
55154,1,18,18,0.1111111111111111,9.5
55168,1,7,7,0.2857142857142857,4.0
55169,1,7,7,0.14285714285714285,4.0
55177,1,6,6,0.8333333333333334,3.5
55179,1,10,10,0.9,5.5
55198,1,9,9,0.1111111111111111,5.0
55209,1,8,8,0.75,4.5
55212,1,5,5,0.6,3.0
55222,1,9,9,0.2222222222222222,5.0
55237,1,4,4,1.0,2.5
55243,1,15,15,0.8,8.0
55270,1,8,8,0.375,4.5
55331,1,3,3,1.0,2.0
55336,1,5,5,0.8,3.0
55339,1,11,11,0.45454545454545453,6.0
55352,1,12,12,0.75,6.5
55355,2,32,32,0.8125,8.78125
55360,2,30,30,0.4666666666666667,11.333333333333334
55368,1,8,8,0.125,4.5
55370,2,20,20,0.75,6.3
55379,1,25,25,0.0,13.0
55402,2,19,18,0.5263157894736842,5.2631578947368425
55404,1,10,10,0.2,5.5
55418,1,7,7,0.0,4.0
55419,1,9,9,0.7777777777777778,5.0
55436,1,16,16,0.625,8.5
55441,2,8,8,0.875,3.0
55453,1,1,1,0.0,1.0
55474,1,17,17,0.7058823529411765,9.0
55489,1,7,7,0.7142857142857143,4.0
55509,1,6,6,0.6666666666666666,3.5
55520,1,6,6,0.0,3.5
55607,1,3,3,0.3333333333333333,2.0
55609,1,3,3,0.6666666666666666,2.0
55626,3,39,29,0.9230769230769231,7.717948717948718
55633,1,14,14,0.21428571428571427,7.5
55651,1,16,16,0.0,8.5
55657,1,3,3,1.0,2.0
55664,1,15,15,0.8,8.0
55666,1,9,9,1.0,5.0
55667,1,1,1,1.0,1.0
55668,1,13,13,0.9230769230769231,7.0
55670,1,15,15,0.7333333333333333,8.0
55687,2,14,12,0.7857142857142857,4.0
55695,1,5,5,0.8,3.0
55700,1,20,20,0.6,10.5
55713,1,6,6,1.0,3.5
55731,1,3,3,0.3333333333333333,2.0
55739,1,9,9,0.7777777777777778,5.0
55752,1,8,8,0.25,4.5
55754,1,28,28,0.0,14.5
55756,1,27,27,0.14814814814814814,14.0
55785,1,14,14,0.14285714285714285,7.5
55793,1,16,16,0.0,8.5
55802,1,27,27,0.8888888888888888,14.0
55821,1,20,20,0.7,10.5
55835,1,22,22,0.45454545454545453,11.5
55839,1,1,1,1.0,1.0
55864,1,3,3,0.6666666666666666,2.0
55893,1,13,13,0.3076923076923077,7.0
55911,1,18,18,0.0,9.5
55930,1,3,3,0.0,2.0
55962,1,5,5,1.0,3.0
55968,1,5,5,0.6,3.0
55978,1,12,12,0.4166666666666667,6.5
55979,1,24,24,0.9583333333333334,12.5
55983,1,6,6,1.0,3.5
55989,1,1,1,1.0,1.0
56005,1,12,12,0.25,6.5
56008,1,1,1,1.0,1.0
56014,1,2,2,1.0,1.5
56022,1,25,25,0.64,13.0
56041,1,15,15,0.6666666666666666,8.0
56048,1,11,11,0.7272727272727273,6.0
56056,1,14,14,0.21428571428571427,7.5
56081,1,8,8,0.75,4.5
56085,1,6,6,0.0,3.5
56103,1,7,7,0.0,4.0
56154,1,12,12,0.6666666666666666,6.5
56158,1,8,8,0.75,4.5
56166,1,13,13,0.38461538461538464,7.0
56187,1,9,9,0.5555555555555556,5.0
56193,1,5,5,0.6,3.0
56210,1,8,8,0.875,4.5
56223,1,1,1,1.0,1.0
56229,1,25,25,0.56,13.0
56236,1,20,20,0.0,10.5
56239,1,3,3,0.6666666666666666,2.0
56265,1,4,4,0.75,2.5
56274,1,6,6,0.6666666666666666,3.5
56285,1,16,16,0.4375,8.5
56294,1,5,5,1.0,3.0
56315,1,13,13,0.0,7.0
56316,2,12,12,0.16666666666666666,3.5833333333333335
56323,1,10,10,0.9,5.5
56325,1,13,13,0.8461538461538461,7.0
56330,1,13,13,0.3076923076923077,7.0
56337,1,9,9,0.8888888888888888,5.0
56345,1,8,8,0.0,4.5
56361,1,12,12,0.6666666666666666,6.5
56364,2,12,12,0.6666666666666666,3.5833333333333335
56367,1,6,6,0.6666666666666666,3.5
56377,1,10,10,0.1,5.5
56413,1,17,17,0.5294117647058824,9.0
56415,1,15,15,0.06666666666666667,8.0
56419,1,1,1,1.0,1.0
56472,1,11,11,0.5454545454545454,6.0
56477,1,12,12,0.3333333333333333,6.5
56509,1,13,13,0.0,7.0
56513,1,11,11,0.8181818181818182,6.0
56523,1,11,11,0.45454545454545453,6.0
56525,1,12,12,0.75,6.5
56542,1,5,5,0.6,3.0
56546,1,32,32,0.40625,16.5
56573,1,2,2,0.5,1.5
56574,1,7,7,0.42857142857142855,4.0
56586,2,7,6,0.8571428571428571,2.2857142857142856
56587,1,15,15,0.0,8.0
56604,2,8,8,0.875,2.625
56613,1,23,23,0.782608695652174,12.0
56620,1,12,12,0.6666666666666666,6.5
56639,1,12,12,0.6666666666666666,6.5
56653,1,1,1,0.0,1.0
56672,1,2,2,0.5,1.5
56677,1,5,5,0.0,3.0
56698,1,9,9,1.0,5.0
56719,1,3,3,0.6666666666666666,2.0
56734,1,8,8,0.125,4.5
56748,1,10,10,1.0,5.5
56755,2,45,37,0.7777777777777778,11.755555555555556
56768,1,4,4,1.0,2.5
56795,1,17,17,0.47058823529411764,9.0
56799,1,6,6,0.8333333333333334,3.5
56815,1,17,17,0.23529411764705882,9.0
56820,1,8,8,0.25,4.5
56835,1,14,14,0.5714285714285714,7.5
56840,1,14,14,0.21428571428571427,7.5
56843,1,9,9,0.7777777777777778,5.0
56854,1,16,16,0.375,8.5
56888,1,8,8,1.0,4.5
56892,1,8,8,0.875,4.5
56896,1,22,22,0.0,11.5
56903,1,10,10,1.0,5.5
56904,1,7,7,1.0,4.0
56909,1,2,2,1.0,1.5
56911,1,5,5,0.0,3.0
56916,1,3,3,0.3333333333333333,2.0
56927,1,2,2,0.5,1.5
56929,1,9,9,0.0,5.0
56944,1,1,1,1.0,1.0
56950,1,17,17,0.7647058823529411,9.0
56977,1,2,2,1.0,1.5
56979,1,1,1,1.0,1.0
56994,1,4,4,0.75,2.5
56995,2,8,8,0.25,2.5
56999,1,12,12,0.08333333333333333,6.5
57009,1,5,5,1.0,3.0
57043,1,46,46,0.0,23.5
57046,1,3,3,1.0,2.0
57071,2,23,23,0.43478260869565216,6.260869565217392
57123,1,8,8,0.875,4.5
57130,3,22,19,0.7272727272727273,5.545454545454546
57142,1,3,3,0.3333333333333333,2.0
57158,1,4,4,0.75,2.5
57178,1,1,1,0.0,1.0
57190,1,10,10,0.6,5.5
57199,1,11,11,0.9090909090909091,6.0
57205,1,17,17,0.29411764705882354,9.0
57209,1,8,8,0.0,4.5
57218,2,26,26,0.5769230769230769,7.346153846153846
57226,1,17,17,0.29411764705882354,9.0
57229,1,4,4,0.5,2.5
57249,1,11,11,0.6363636363636364,6.0
57252,1,5,5,1.0,3.0
57261,1,13,13,0.38461538461538464,7.0
57278,1,14,14,0.07142857142857142,7.5
57299,1,3,3,0.0,2.0
57344,1,1,1,1.0,1.0
57362,1,7,7,1.0,4.0
57367,1,11,11,0.7272727272727273,6.0
57380,2,16,16,0.875,6.0625
57384,1,13,13,0.3076923076923077,7.0
57399,1,13,13,0.0,7.0
57459,1,3,3,0.3333333333333333,2.0
57469,1,7,7,0.7142857142857143,4.0
57494,1,23,23,0.34782608695652173,12.0
57513,1,12,12,0.0,6.5
57518,1,15,15,0.8,8.0
57522,1,11,11,0.6363636363636364,6.0
57523,1,8,8,0.875,4.5
57524,1,4,4,0.25,2.5
57530,1,19,19,0.631578947368421,10.0
57561,1,6,6,1.0,3.5
57576,2,29,27,0.7586206896551724,8.793103448275861
57581,1,14,14,0.7142857142857143,7.5
57582,1,9,9,0.1111111111111111,5.0
57590,1,2,2,1.0,1.5
57601,1,1,1,1.0,1.0
57609,2,27,22,0.7777777777777778,8.0
57621,1,3,3,1.0,2.0
57628,1,2,2,0.0,1.5
57633,1,7,7,0.5714285714285714,4.0
57639,1,2,2,0.5,1.5
57640,1,5,5,0.6,3.0
57645,1,1,1,1.0,1.0
57654,1,12,12,0.0,6.5
57702,1,4,4,1.0,2.5
57704,1,7,7,1.0,4.0
57725,1,4,4,0.0,2.5
57757,1,7,7,0.2857142857142857,4.0
57771,1,10,10,0.9,5.5
57796,1,1,1,0.0,1.0
57825,1,4,4,0.5,2.5
57827,1,45,45,0.8888888888888888,23.0
57828,1,5,5,0.4,3.0
57829,1,5,5,0.6,3.0
57851,3,34,32,0.7058823529411765,6.294117647058823
57862,1,9,9,0.2222222222222222,5.0
57866,1,4,4,1.0,2.5
57877,1,1,1,0.0,1.0
57896,1,8,8,0.5,4.5
57907,1,2,2,1.0,1.5
57911,1,3,3,0.0,2.0
57920,1,7,7,0.8571428571428571,4.0
57923,1,5,5,0.0,3.0
57934,1,1,1,1.0,1.0
57954,1,20,20,0.3,10.5
57955,1,11,11,0.6363636363636364,6.0
57957,1,10,10,0.5,5.5
57965,1,6,6,0.0,3.5
57970,1,8,8,0.25,4.5
57986,1,4,4,0.0,2.5
57996,1,8,8,0.5,4.5
58005,1,17,17,0.9411764705882353,9.0
58009,1,3,3,1.0,2.0
58017,1,25,25,0.2,13.0
58043,3,14,13,0.6428571428571429,3.4285714285714284
58050,1,2,2,1.0,1.5
58065,1,9,9,0.7777777777777778,5.0
58075,1,15,15,0.2,8.0
58076,1,7,7,1.0,4.0
58077,1,18,18,0.5555555555555556,9.5
58087,1,24,24,0.0,12.5
58091,1,5,5,1.0,3.0
58096,1,6,6,0.5,3.5
58097,1,7,7,0.8571428571428571,4.0
58122,2,9,9,0.7777777777777778,3.0
58123,2,7,7,0.7142857142857143,2.2857142857142856
58141,1,9,9,0.7777777777777778,5.0
58144,1,3,3,0.6666666666666666,2.0
58150,1,18,18,0.2777777777777778,9.5
58170,1,1,1,1.0,1.0
58202,1,10,10,0.6,5.5
58208,1,11,11,0.2727272727272727,6.0
58250,1,7,7,0.7142857142857143,4.0
58259,1,3,3,0.0,2.0
58262,1,9,9,0.5555555555555556,5.0
58264,1,7,7,1.0,4.0
58278,2,16,16,0.6875,5.0625
58289,1,19,19,0.5789473684210527,10.0
58306,1,16,16,0.0,8.5
58324,1,11,11,0.9090909090909091,6.0
58337,1,20,20,0.45,10.5
58376,1,10,10,0.6,5.5
58384,1,12,12,0.4166666666666667,6.5
58409,1,23,23,0.9565217391304348,12.0
58441,1,11,11,0.5454545454545454,6.0
58460,1,14,14,0.42857142857142855,7.5
58490,1,5,5,0.4,3.0
58491,1,6,6,0.8333333333333334,3.5
58497,1,13,13,0.38461538461538464,7.0
58511,1,4,4,0.75,2.5
58532,1,4,4,0.75,2.5
58538,1,2,2,0.5,1.5
58541,1,3,3,0.3333333333333333,2.0
58550,1,20,20,0.05,10.5
58566,1,3,3,1.0,2.0
58589,1,3,3,1.0,2.0
58596,1,7,7,1.0,4.0
58599,1,6,6,0.0,3.5
58602,1,5,5,1.0,3.0
58605,1,15,15,1.0,8.0
58615,1,17,17,0.7647058823529411,9.0
58618,1,7,7,0.8571428571428571,4.0
58619,1,7,7,0.0,4.0
58621,1,12,12,0.0,6.5
58645,1,12,12,0.4166666666666667,6.5
58647,1,22,22,0.36363636363636365,11.5
58648,1,2,2,0.0,1.5
58662,1,1,1,1.0,1.0
58666,1,34,34,0.7647058823529411,17.5
58697,1,7,7,1.0,4.0
58701,1,12,12,0.9166666666666666,6.5
58707,1,8,8,0.75,4.5
58718,1,1,1,1.0,1.0
58729,1,6,6,1.0,3.5
58738,1,5,5,0.6,3.0
58803,1,1,1,0.0,1.0
58806,1,18,18,0.5,9.5
58853,1,12,12,0.9166666666666666,6.5
58862,1,15,15,0.4,8.0
58871,1,2,2,1.0,1.5
58883,1,18,18,0.1111111111111111,9.5
58930,1,6,6,0.3333333333333333,3.5
58935,1,6,6,1.0,3.5
58965,1,29,29,0.8620689655172413,15.0
58966,1,1,1,0.0,1.0
58971,1,3,3,1.0,2.0
58975,1,2,2,0.5,1.5
58992,1,14,14,0.8571428571428571,7.5
58994,2,18,18,0.3888888888888889,5.222222222222222
58996,1,5,5,1.0,3.0
59036,1,2,2,0.5,1.5
59037,1,5,5,0.8,3.0
59054,1,5,5,0.0,3.0
59055,1,3,3,0.0,2.0
59062,1,4,4,1.0,2.5
59066,1,3,3,1.0,2.0
59095,1,12,12,0.5833333333333334,6.5
59100,1,13,13,0.6153846153846154,7.0
59106,2,15,11,0.9333333333333333,4.666666666666667
59109,1,16,16,0.0625,8.5
59134,1,6,6,0.6666666666666666,3.5
59138,1,1,1,0.0,1.0
59161,1,9,9,1.0,5.0
59180,2,17,16,0.9411764705882353,4.764705882352941
59186,1,4,4,1.0,2.5
59190,1,9,9,0.1111111111111111,5.0
59191,2,3,3,1.0,1.3333333333333333
59199,1,10,10,0.2,5.5
59211,1,6,6,0.6666666666666666,3.5
59215,1,15,15,0.13333333333333333,8.0
59216,1,5,5,1.0,3.0
59284,1,5,5,0.6,3.0
59317,1,7,7,0.7142857142857143,4.0
59327,1,19,19,0.5789473684210527,10.0
59333,1,4,4,0.75,2.5
59361,1,9,9,0.8888888888888888,5.0
59364,1,22,22,0.8636363636363636,11.5
59367,1,17,17,0.23529411764705882,9.0
59384,1,13,13,0.0,7.0
59395,1,12,12,0.8333333333333334,6.5
59399,1,9,9,0.7777777777777778,5.0
59400,1,7,7,0.5714285714285714,4.0
59403,1,3,3,1.0,2.0
59411,1,21,21,0.5238095238095238,11.0
59443,2,23,23,0.5217391304347826,6.782608695652174
59458,1,6,6,1.0,3.5
59460,1,7,7,0.14285714285714285,4.0
59465,1,11,11,1.0,6.0
59476,1,10,10,0.6,5.5
59478,1,12,12,0.3333333333333333,6.5
59532,1,6,6,0.5,3.5
59542,1,11,11,0.6363636363636364,6.0
59562,1,15,15,0.9333333333333333,8.0
59569,1,6,6,0.8333333333333334,3.5
59577,1,1,1,1.0,1.0
59585,1,22,22,0.8636363636363636,11.5
59604,1,11,11,0.9090909090909091,6.0
59609,1,10,10,1.0,5.5
59613,1,21,21,0.9047619047619048,11.0
59614,1,1,1,0.0,1.0
59616,1,10,10,0.7,5.5
59625,1,4,4,0.75,2.5
59632,1,9,9,0.7777777777777778,5.0
59640,1,4,4,0.5,2.5
59648,1,3,3,0.0,2.0
59663,1,1,1,1.0,1.0
59708,1,1,1,1.0,1.0
59709,1,7,7,0.42857142857142855,4.0
59746,1,21,21,0.7619047619047619,11.0
59755,2,4,4,0.75,1.75
59768,1,13,13,0.15384615384615385,7.0
59773,1,14,14,0.5,7.5
59784,1,10,10,0.7,5.5
59785,1,11,11,0.36363636363636365,6.0
59786,1,17,17,0.5882352941176471,9.0
59789,2,7,6,0.7142857142857143,2.2857142857142856
59796,2,5,4,0.6,1.8
59830,1,5,5,0.2,3.0
59890,1,7,7,0.7142857142857143,4.0
59894,1,2,2,0.0,1.5
59897,1,14,14,0.5714285714285714,7.5
59898,1,12,12,0.8333333333333334,6.5
59905,1,9,9,0.5555555555555556,5.0
59913,1,11,11,0.18181818181818182,6.0
59959,2,11,11,0.6363636363636364,3.272727272727273
59963,1,1,1,0.0,1.0
59965,1,4,4,1.0,2.5
59967,1,5,5,0.6,3.0
59974,1,5,5,0.8,3.0
59975,3,37,37,0.8108108108108109,7.216216216216216
60019,2,4,4,0.75,1.75
60046,1,22,22,0.9545454545454546,11.5
60051,1,8,8,0.375,4.5
60057,1,11,11,0.0,6.0
60067,3,25,22,0.72,5.16
60086,1,8,8,0.75,4.5
60090,1,9,9,0.1111111111111111,5.0
60096,1,3,3,0.3333333333333333,2.0
60115,1,7,7,0.42857142857142855,4.0
60122,1,13,13,0.6153846153846154,7.0
60126,1,15,15,0.26666666666666666,8.0
60132,1,7,7,1.0,4.0
60149,1,9,9,0.7777777777777778,5.0
60156,1,5,5,0.8,3.0
60174,1,15,15,0.8,8.0
60181,1,20,20,0.7,10.5
60182,2,8,8,0.5,2.5
60183,1,15,15,0.8666666666666667,8.0
60219,1,11,11,0.8181818181818182,6.0
60256,1,5,5,0.8,3.0
60315,1,4,4,0.75,2.5
60349,2,15,15,0.6,4.266666666666667
60351,1,12,12,0.75,6.5
60361,1,5,5,0.0,3.0
60363,1,6,6,1.0,3.5
60377,1,7,7,0.42857142857142855,4.0
60394,1,5,5,0.8,3.0
60401,1,10,10,0.9,5.5
60407,1,2,2,1.0,1.5
60434,1,17,17,0.7647058823529411,9.0
60443,1,2,2,0.5,1.5
60483,1,13,13,0.8461538461538461,7.0
60504,1,6,6,0.6666666666666666,3.5
60514,1,12,12,0.6666666666666666,6.5
60524,1,15,15,0.6666666666666666,8.0
60527,1,2,2,1.0,1.5
60528,1,9,9,0.7777777777777778,5.0
60562,1,6,6,0.6666666666666666,3.5
60568,1,9,9,0.4444444444444444,5.0
60584,1,5,5,1.0,3.0
60595,2,42,42,0.6666666666666666,11.380952380952381
60630,1,17,17,0.7647058823529411,9.0
60632,1,28,28,0.2857142857142857,14.5
60671,1,23,23,0.0,12.0
60687,1,13,13,0.9230769230769231,7.0
60694,2,80,72,0.9375,22.95
60698,1,9,9,0.5555555555555556,5.0
60703,1,13,13,0.5384615384615384,7.0
60707,1,7,7,0.7142857142857143,4.0
60710,1,11,11,0.45454545454545453,6.0
60711,2,3,3,1.0,1.3333333333333333
60716,1,13,13,0.6153846153846154,7.0
60721,1,3,3,0.0,2.0
60744,1,6,6,0.5,3.5
60749,2,35,31,0.7714285714285715,9.6
60750,1,4,4,0.75,2.5
60751,1,12,12,0.8333333333333334,6.5
60766,1,12,12,0.75,6.5
60778,1,8,8,0.75,4.5
60800,1,10,10,0.7,5.5
60813,1,15,15,0.8,8.0
60820,1,21,21,0.42857142857142855,11.0
60835,1,10,10,0.0,5.5
60837,1,12,12,0.4166666666666667,6.5
60839,1,1,1,0.0,1.0
60858,1,15,15,0.8,8.0
60859,1,6,6,0.6666666666666666,3.5
60865,1,42,42,0.5238095238095238,21.5
60874,1,17,17,0.35294117647058826,9.0
60932,3,16,14,0.8125,3.5625
60939,1,16,16,0.875,8.5
60944,1,2,2,1.0,1.5
60948,1,8,8,0.875,4.5
60951,1,5,5,0.8,3.0
60952,1,1,1,1.0,1.0
60956,1,9,9,0.3333333333333333,5.0
60959,1,13,13,0.07692307692307693,7.0
60966,1,11,11,1.0,6.0
60976,1,13,13,0.7692307692307693,7.0
60979,1,14,14,0.2857142857142857,7.5
60989,1,2,2,1.0,1.5
60995,1,21,21,0.8095238095238095,11.0
61000,1,4,4,1.0,2.5
61010,1,8,8,0.625,4.5
61011,1,20,20,0.75,10.5
61012,1,16,16,0.375,8.5
61049,1,33,33,0.9393939393939394,17.0
61052,1,2,2,0.0,1.5
61100,1,6,6,0.0,3.5
61101,1,4,4,1.0,2.5
61105,1,27,27,0.8888888888888888,14.0
61115,1,18,18,0.2222222222222222,9.5
61134,1,5,5,1.0,3.0
61148,2,43,32,0.9302325581395349,11.30232558139535
61154,1,4,4,0.75,2.5
61175,1,8,8,1.0,4.5
61176,1,13,13,0.15384615384615385,7.0
61178,1,4,4,1.0,2.5
61190,1,1,1,1.0,1.0
61191,1,8,8,0.0,4.5
61197,2,27,27,0.5925925925925926,9.925925925925926
61198,1,11,11,0.9090909090909091,6.0
61231,1,10,10,0.8,5.5
61236,1,9,9,0.8888888888888888,5.0
