user_id,orders,products,unique_products,reorder_rate,mean_cart_position,cluster
51753,1,14,14,0.5,7.5,0
51760,2,15,14,0.6666666666666666,4.266666666666667,1
51763,1,5,5,0.2,3.0,0
51775,1,13,13,0.6153846153846154,7.0,0
51780,1,1,1,0.0,1.0,0
51784,1,18,18,0.5,9.5,1
51811,2,9,7,0.7777777777777778,3.0,0
51817,1,5,5,1.0,3.0,0
51834,1,9,9,0.3333333333333333,5.0,0
51844,1,9,9,0.8888888888888888,5.0,0
51849,1,22,22,0.7272727272727273,11.5,1
51860,1,10,10,0.3,5.5,0
51862,1,13,13,1.0,7.0,0
51867,3,39,36,0.8461538461538461,8.461538461538462,1
51872,1,14,14,0.5714285714285714,7.5,0
51880,1,8,8,0.125,4.5,0
51892,1,10,10,0.5,5.5,0
51894,1,16,16,1.0,8.5,1
51911,1,15,15,0.0,8.0,1
51915,1,9,9,0.8888888888888888,5.0,0
51928,1,4,4,0.5,2.5,0
51931,1,11,11,0.2727272727272727,6.0,0
51955,1,9,9,0.0,5.0,0
51967,1,6,6,0.8333333333333334,3.5,0
51978,1,21,21,0.5714285714285714,11.0,1
51979,1,6,6,1.0,3.5,0
51994,1,8,8,0.375,4.5,0
52006,1,5,5,0.6,3.0,0
52016,1,7,7,0.0,4.0,0
52028,1,16,16,0.375,8.5,1
52048,1,10,10,0.5,5.5,0
52063,2,17,17,0.29411764705882354,6.529411764705882,1
52084,1,6,6,1.0,3.5,0
52101,1,15,15,0.0,8.0,1
52131,1,19,19,0.47368421052631576,10.0,1
52141,1,1,1,1.0,1.0,0
52150,1,17,17,0.0,9.0,1
52153,2,30,28,0.4666666666666667,9.2,1
52180,1,9,9,0.7777777777777778,5.0,0
52205,1,13,13,0.38461538461538464,7.0,0
52222,1,22,22,0.0,11.5,1
52230,1,1,1,0.0,1.0,0
52231,1,3,3,0.0,2.0,0
52233,1,1,1,1.0,1.0,0
52293,1,3,3,0.0,2.0,0
52335,1,10,10,0.8,5.5,0
52339,1,2,2,0.0,1.5,0
52352,2,12,12,0.75,3.8333333333333335,0
52370,1,11,11,0.7272727272727273,6.0,0
52372,1,7,7,0.14285714285714285,4.0,0
52385,1,9,9,0.7777777777777778,5.0,0
52409,1,33,33,0.21212121212121213,17.0,1
52412,1,7,7,0.8571428571428571,4.0,0
52459,1,12,12,1.0,6.5,0
52465,1,8,8,0.125,4.5,0
52473,1,18,18,0.16666666666666666,9.5,1
52478,1,5,5,0.6,3.0,0
52483,1,11,11,0.45454545454545453,6.0,0
52493,1,13,13,0.46153846153846156,7.0,0
52496,1,2,2,0.5,1.5,0
52498,1,10,10,0.9,5.5,0
52511,1,4,4,0.75,2.5,0
52527,1,15,15,0.6666666666666666,8.0,1
52540,1,4,4,0.5,2.5,0
52548,1,4,4,1.0,2.5,0
52561,1,3,3,0.0,2.0,0
52564,1,3,3,0.0,2.0,0
52572,1,33,33,0.8181818181818182,17.0,1
52605,1,5,5,0.4,3.0,0
52638,1,32,32,0.0,16.5,1
52640,1,6,6,0.0,3.5,0
52649,1,16,16,0.3125,8.5,1
52652,1,4,4,0.5,2.5,0
52662,1,8,8,0.625,4.5,0
52678,1,2,2,0.5,1.5,0
52683,1,3,3,1.0,2.0,0
52691,2,4,4,0.0,1.5,0
52740,1,7,7,0.42857142857142855,4.0,0
52745,1,8,8,0.125,4.5,0
52751,1,13,13,0.0,7.0,0
52765,1,13,13,0.23076923076923078,7.0,0
52767,1,1,1,0.0,1.0,0
52778,1,22,22,0.6363636363636364,11.5,1
52783,1,9,9,0.7777777777777778,5.0,0
52788,1,5,5,0.2,3.0,0
52798,1,1,1,0.0,1.0,0
52805,1,7,7,0.7142857142857143,4.0,0
52814,2,37,33,0.8918918918918919,10.08108108108108,1
52824,2,40,36,0.85,10.6,1
52843,1,18,18,1.0,9.5,1
52844,1,6,6,0.6666666666666666,3.5,0
52853,1,9,9,0.8888888888888888,5.0,0
52860,1,22,22,0.36363636363636365,11.5,1
52886,1,3,3,1.0,2.0,0
52888,1,5,5,0.2,3.0,0
52889,1,20,20,0.9,10.5,1
52891,1,6,6,0.0,3.5,0
52892,1,6,6,0.3333333333333333,3.5,0
52906,1,3,3,0.6666666666666666,2.0,0
52919,1,20,20,0.95,10.5,1
52923,1,7,7,0.0,4.0,0
52949,1,4,4,1.0,2.5,0
52960,1,6,6,1.0,3.5,0
52961,1,3,3,1.0,2.0,0
52962,1,12,12,1.0,6.5,0
52981,1,1,1,1.0,1.0,0
53020,1,2,2,0.0,1.5,0
53026,1,14,14,0.5,7.5,0
53052,1,29,29,0.3103448275862069,15.0,1
53065,1,3,3,1.0,2.0,0
53078,1,10,10,0.0,5.5,0
53096,1,16,16,0.1875,8.5,1
53103,1,2,2,0.5,1.5,0
53130,2,10,10,0.7,3.1,0
53147,1,13,13,0.46153846153846156,7.0,0
53160,2,31,29,0.6129032258064516,9.225806451612904,1
53179,2,16,14,1.0,5.0625,1
53186,1,29,29,0.7241379310344828,15.0,1
53187,1,1,1,0.0,1.0,0
53212,1,13,13,0.15384615384615385,7.0,0
53228,1,13,13,0.0,7.0,0
53240,1,17,17,0.0,9.0,1
53243,1,33,33,0.7272727272727273,17.0,1
53250,2,21,19,0.6666666666666666,6.714285714285714,1
53272,1,11,11,0.18181818181818182,6.0,0
53292,1,4,4,0.0,2.5,0
53301,1,3,3,0.6666666666666666,2.0,0
53303,1,10,10,0.5,5.5,0
53339,1,13,13,0.7692307692307693,7.0,0
53355,1,8,8,1.0,4.5,0
53360,1,10,10,0.8,5.5,0
53449,1,1,1,1.0,1.0,0
53450,1,3,3,0.3333333333333333,2.0,0
53457,1,6,6,0.3333333333333333,3.5,0
53482,1,9,9,0.0,5.0,0
53488,1,8,8,1.0,4.5,0
53491,1,8,8,0.0,4.5,0
53504,1,3,3,1.0,2.0,0
53511,1,5,5,0.0,3.0,0
53515,1,6,6,0.0,3.5,0
53533,1,2,2,0.0,1.5,0
53539,1,10,10,0.3,5.5,0
53545,1,19,19,0.2631578947368421,10.0,1
53551,1,26,26,0.5,13.5,1
53553,1,9,9,1.0,5.0,0
53555,1,11,11,0.36363636363636365,6.0,0
53572,1,1,1,0.0,1.0,0
53574,1,16,16,0.5,8.5,1
53579,1,8,8,0.125,4.5,0
53587,1,13,13,0.0,7.0,0
53596,1,13,13,1.0,7.0,0
53600,1,8,8,0.25,4.5,0
53621,1,13,13,0.7692307692307693,7.0,0
53630,2,18,18,0.5555555555555556,6.388888888888889,1
53645,1,6,6,0.6666666666666666,3.5,0
53673,1,13,13,0.8461538461538461,7.0,0
53682,1,13,13,0.5384615384615384,7.0,0
53694,1,10,10,0.7,5.5,0
53701,1,7,7,0.2857142857142857,4.0,0
53737,1,12,12,0.75,6.5,0
53741,1,19,19,0.7894736842105263,10.0,1
53748,1,5,5,0.8,3.0,0
53792,1,4,4,0.25,2.5,0
53794,1,5,5,0.2,3.0,0
53805,1,4,4,1.0,2.5,0
53809,1,3,3,0.0,2.0,0
53819,1,11,11,0.8181818181818182,6.0,0
53820,1,3,3,0.6666666666666666,2.0,0
53825,1,15,15,1.0,8.0,1
53835,1,7,7,0.8571428571428571,4.0,0
53836,1,18,18,0.7222222222222222,9.5,1
53837,2,33,29,0.8181818181818182,9.121212121212121,1
53840,1,17,17,0.23529411764705882,9.0,1
53852,1,4,4,0.5,2.5,0
53854,1,4,4,0.75,2.5,0
53855,1,9,9,0.3333333333333333,5.0,0
53897,1,23,23,1.0,12.0,1
53907,1,2,2,1.0,1.5,0
53914,1,5,5,0.8,3.0,0
53921,1,14,14,0.07142857142857142,7.5,0
53932,1,6,6,0.8333333333333334,3.5,0
53936,1,13,13,0.23076923076923078,7.0,0
53965,1,14,14,0.5,7.5,0
53967,1,11,11,0.8181818181818182,6.0,0
53973,1,6,6,0.8333333333333334,3.5,0
53976,1,6,6,0.8333333333333334,3.5,0
53981,1,9,9,1.0,5.0,0
53982,1,25,25,0.48,13.0,1
54000,1,6,6,0.6666666666666666,3.5,0
54001,2,31,30,0.8709677419354839,11.161290322580646,1
54014,1,4,4,0.5,2.5,0
54067,1,4,4,0.25,2.5,0
54077,1,5,5,0.4,3.0,0
54141,1,22,22,0.0,11.5,1
54151,1,8,8,0.375,4.5,0
54171,1,1,1,1.0,1.0,0
54217,1,2,2,0.5,1.5,0
54222,1,1,1,1.0,1.0,0
54232,1,12,12,0.0,6.5,0
54235,2,19,19,0.8421052631578947,7.473684210526316,1
54238,1,1,1,1.0,1.0,0
54247,1,6,6,1.0,3.5,0
54254,1,26,26,0.8846153846153846,13.5,1
54255,1,12,12,0.6666666666666666,6.5,0
54263,1,1,1,0.0,1.0,0
54275,1,9,9,0.2222222222222222,5.0,0
54292,1,17,17,0.8235294117647058,9.0,1
54307,1,9,9,0.8888888888888888,5.0,0
54308,1,9,9,1.0,5.0,0
54312,1,8,8,0.375,4.5,0
54314,1,5,5,1.0,3.0,0
54315,1,14,14,0.5,7.5,0
54323,1,10,10,0.4,5.5,0
54330,1,18,18,1.0,9.5,1
54336,1,7,7,0.5714285714285714,4.0,0
54351,1,7,7,0.14285714285714285,4.0,0
54352,1,11,11,0.45454545454545453,6.0,0
54365,1,3,3,0.6666666666666666,2.0,0
54369,1,5,5,1.0,3.0,0
54374,1,16,16,0.6875,8.5,1
54379,1,24,24,0.5833333333333334,12.5,1
54380,1,9,9,0.7777777777777778,5.0,0
54397,1,6,6,0.8333333333333334,3.5,0
54437,1,15,15,0.26666666666666666,8.0,1
54440,1,2,2,1.0,1.5,0
54452,1,3,3,1.0,2.0,0
54463,2,17,17,0.8823529411764706,6.529411764705882,1
54482,1,9,9,0.3333333333333333,5.0,0
54490,1,9,9,0.8888888888888888,5.0,0
54500,1,3,3,1.0,2.0,0
54521,1,35,35,0.0,18.0,1
54528,1,7,7,0.8571428571428571,4.0,0
54538,1,3,3,1.0,2.0,0
54543,1,4,4,0.5,2.5,0
54562,1,18,18,0.5,9.5,1
54574,1,11,11,0.09090909090909091,6.0,0
54587,1,5,5,0.6,3.0,0
54591,1,18,18,0.3333333333333333,9.5,1
54592,1,10,10,0.7,5.5,0
54594,2,14,14,0.8571428571428571,6.571428571428571,1
54607,2,24,22,0.125,8.541666666666666,1
54616,1,2,2,1.0,1.5,0
54624,1,5,5,1.0,3.0,0
54625,1,4,4,0.75,2.5,0
54632,1,4,4,0.0,2.5,0
54671,1,20,20,0.45,10.5,1
54681,1,4,4,0.0,2.5,0
54691,1,7,7,0.8571428571428571,4.0,0
54708,1,11,11,1.0,6.0,0
54724,1,18,18,0.7222222222222222,9.5,1
54729,1,11,11,0.9090909090909091,6.0,0
54743,1,3,3,0.0,2.0,0
54747,1,6,6,0.8333333333333334,3.5,0
54768,2,17,17,0.47058823529411764,5.470588235294118,1
54769,2,3,3,0.0,1.3333333333333333,0
54772,1,20,20,0.3,10.5,1
54781,1,5,5,1.0,3.0,0
54797,1,12,12,0.6666666666666666,6.5,0
54798,1,1,1,0.0,1.0,0
54803,1,3,3,1.0,2.0,0
54817,1,20,20,0.35,10.5,1
54831,1,6,6,1.0,3.5,0
54834,1,5,5,0.8,3.0,0
54844,2,18,18,0.5555555555555556,5.222222222222222,1
54847,1,11,11,0.45454545454545453,6.0,0
54861,1,8,8,0.375,4.5,0
54869,1,7,7,0.7142857142857143,4.0,0
54876,1,27,27,0.5925925925925926,14.0,1
54878,1,13,13,0.15384615384615385,7.0,0
54886,1,20,20,0.9,10.5,1
54888,1,9,9,0.0,5.0,0
54895,1,22,22,0.8181818181818182,11.5,1
54900,1,14,14,0.5,7.5,0
54901,1,5,5,1.0,3.0,0
54902,2,20,20,0.55,5.55,1
54907,1,13,13,0.38461538461538464,7.0,0
54915,1,7,7,0.14285714285714285,4.0,0
54921,2,21,21,0.38095238095238093,6.0476190476190474,1
54927,1,9,9,0.2222222222222222,5.0,0
54938,1,1,1,1.0,1.0,0
54953,1,3,3,0.6666666666666666,2.0,0
54957,1,9,9,0.6666666666666666,5.0,0
54967,1,10,10,0.5,5.5,0
54977,1,24,24,0.375,12.5,1
55007,1,2,2,1.0,1.5,0
55035,1,26,26,0.19230769230769232,13.5,1
55044,1,5,5,0.8,3.0,0
55049,1,29,29,0.9655172413793104,15.0,1
55056,1,7,7,0.14285714285714285,4.0,0
55059,1,15,15,0.06666666666666667,8.0,1
55066,1,6,6,0.6666666666666666,3.5,0
55074,1,4,4,1.0,2.5,0
55076,1,9,9,0.3333333333333333,5.0,0
55099,1,6,6,0.3333333333333333,3.5,0
55102,1,14,14,0.2857142857142857,7.5,0
55104,2,47,42,0.8297872340425532,13.446808510638299,1
55131,1,13,13,0.5384615384615384,7.0,0
55133,1,1,1,0.0,1.0,0
55149,1,5,5,0.0,3.0,0
55154,1,18,18,0.1111111111111111,9.5,1
55168,1,7,7,0.2857142857142857,4.0,0
55169,1,7,7,0.14285714285714285,4.0,0
55177,1,6,6,0.8333333333333334,3.5,0
55179,1,10,10,0.9,5.5,0
55198,1,9,9,0.1111111111111111,5.0,0
55209,1,8,8,0.75,4.5,0
55212,1,5,5,0.6,3.0,0
55222,1,9,9,0.2222222222222222,5.0,0
55237,1,4,4,1.0,2.5,0
55243,1,15,15,0.8,8.0,1
55270,1,8,8,0.375,4.5,0
55331,1,3,3,1.0,2.0,0
55336,1,5,5,0.8,3.0,0
55339,1,11,11,0.45454545454545453,6.0,0
55352,1,12,12,0.75,6.5,0
55355,2,32,20,0.8125,8.78125,1
55360,2,30,30,0.4666666666666667,11.333333333333334,1
55368,1,8,8,0.125,4.5,0
55370,2,20,20,0.75,6.3,1
55379,1,25,25,0.0,13.0,1
55402,2,19,18,0.5263157894736842,5.2631578947368425,1
55404,1,10,10,0.2,5.5,0
55418,1,7,7,0.0,4.0,0
55419,1,9,9,0.7777777777777778,5.0,0
55436,1,16,16,0.625,8.5,1
55441,2,8,8,0.875,3.0,0
55453,1,1,1,0.0,1.0,0
55474,1,17,17,0.7058823529411765,9.0,1
55489,1,7,7,0.7142857142857143,4.0,0
55509,1,6,6,0.6666666666666666,3.5,0
55520,1,6,6,0.0,3.5,0
55607,1,3,3,0.3333333333333333,2.0,0
55609,1,3,3,0.6666666666666666,2.0,0
55626,3,39,29,0.9230769230769231,7.717948717948718,1
55633,1,14,14,0.21428571428571427,7.5,0
55651,1,16,16,0.0,8.5,1
55657,1,3,3,1.0,2.0,0
55664,1,15,15,0.8,8.0,1
55666,1,9,9,1.0,5.0,0
55667,1,1,1,1.0,1.0,0
55668,1,13,13,0.9230769230769231,7.0,0
55670,1,15,15,0.7333333333333333,8.0,1
55687,2,14,12,0.7857142857142857,4.0,0
55695,1,5,5,0.8,3.0,0
55700,1,20,20,0.6,10.5,1
55713,1,6,6,1.0,3.5,0
55731,1,3,3,0.3333333333333333,2.0,0
55739,1,9,9,0.7777777777777778,5.0,0
55752,1,8,8,0.25,4.5,0
55754,1,28,28,0.0,14.5,1
55756,1,27,27,0.14814814814814814,14.0,1
55785,1,14,14,0.14285714285714285,7.5,0
55793,1,16,16,0.0,8.5,1
55802,1,27,27,0.8888888888888888,14.0,1
55821,1,20,20,0.7,10.5,1
55835,1,22,22,0.45454545454545453,11.5,1
55839,1,1,1,1.0,1.0,0
55864,1,3,3,0.6666666666666666,2.0,0
55893,1,13,13,0.3076923076923077,7.0,0
55911,1,18,18,0.0,9.5,1
55930,1,3,3,0.0,2.0,0
55962,1,5,5,1.0,3.0,0
55968,1,5,5,0.6,3.0,0
55978,1,12,12,0.4166666666666667,6.5,0
55979,1,24,24,0.9583333333333334,12.5,1
55983,1,6,6,1.0,3.5,0
55989,1,1,1,1.0,1.0,0
56005,1,12,12,0.25,6.5,0
56008,1,1,1,1.0,1.0,0
56014,1,2,2,1.0,1.5,0
56022,1,25,25,0.64,13.0,1
56041,1,15,15,0.6666666666666666,8.0,1
56048,1,11,11,0.7272727272727273,6.0,0
56056,1,14,14,0.21428571428571427,7.5,0
56081,1,8,8,0.75,4.5,0
56085,1,6,6,0.0,3.5,0
56103,1,7,7,0.0,4.0,0
56154,1,12,12,0.6666666666666666,6.5,0
56158,1,8,8,0.75,4.5,0
56166,1,13,13,0.38461538461538464,7.0,0
56187,1,9,9,0.5555555555555556,5.0,0
56193,1,5,5,0.6,3.0,0
56210,1,8,8,0.875,4.5,0
56223,1,1,1,1.0,1.0,0
56229,1,25,25,0.56,13.0,1
56236,1,20,20,0.0,10.5,1
56239,1,3,3,0.6666666666666666,2.0,0
56265,1,4,4,0.75,2.5,0
56274,1,6,6,0.6666666666666666,3.5,0
56285,1,16,16,0.4375,8.5,1
56294,1,5,5,1.0,3.0,0
56315,1,13,13,0.0,7.0,0
56316,2,12,12,0.16666666666666666,3.5833333333333335,0
56323,1,10,10,0.9,5.5,0
56325,1,13,13,0.8461538461538461,7.0,0
56330,1,13,13,0.3076923076923077,7.0,0
56337,1,9,9,0.8888888888888888,5.0,0
56345,1,8,8,0.0,4.5,0
56361,1,12,12,0.6666666666666666,6.5,0
56364,2,12,10,0.6666666666666666,3.5833333333333335,0
56367,1,6,6,0.6666666666666666,3.5,0
56377,1,10,10,0.1,5.5,0
56413,1,17,17,0.5294117647058824,9.0,1
56415,1,15,15,0.06666666666666667,8.0,1
56419,1,1,1,1.0,1.0,0
56472,1,11,11,0.5454545454545454,6.0,0
56477,1,12,12,0.3333333333333333,6.5,0
56509,1,13,13,0.0,7.0,0
56513,1,11,11,0.8181818181818182,6.0,0
56523,1,11,11,0.45454545454545453,6.0,0
56525,1,12,12,0.75,6.5,0
56542,1,5,5,0.6,3.0,0
56546,1,32,32,0.40625,16.5,1
56573,1,2,2,0.5,1.5,0
56574,1,7,7,0.42857142857142855,4.0,0
56586,2,7,6,0.8571428571428571,2.2857142857142856,0
56587,1,15,15,0.0,8.0,1
56604,2,8,7,0.875,2.625,0
56613,1,23,23,0.782608695652174,12.0,1
56620,1,12,12,0.6666666666666666,6.5,0
56639,1,12,12,0.6666666666666666,6.5,0
56653,1,1,1,0.0,1.0,0
56672,1,2,2,0.5,1.5,0
56677,1,5,5,0.0,3.0,0
56698,1,9,9,1.0,5.0,0
56719,1,3,3,0.6666666666666666,2.0,0
56734,1,8,8,0.125,4.5,0
56748,1,10,10,1.0,5.5,0
56755,2,45,37,0.7777777777777778,11.755555555555556,1
56768,1,4,4,1.0,2.5,0
56795,1,17,17,0.47058823529411764,9.0,1
56799,1,6,6,0.8333333333333334,3.5,0
56815,1,17,17,0.23529411764705882,9.0,1
56820,1,8,8,0.25,4.5,0
56835,1,14,14,0.5714285714285714,7.5,0
56840,1,14,14,0.21428571428571427,7.5,0
56843,1,9,9,0.7777777777777778,5.0,0
56854,1,16,16,0.375,8.5,1
56888,1,8,8,1.0,4.5,0
56892,1,8,8,0.875,4.5,0
56896,1,22,22,0.0,11.5,1
56903,1,10,10,1.0,5.5,0
56904,1,7,7,1.0,4.0,0
56909,1,2,2,1.0,1.5,0
56911,1,5,5,0.0,3.0,0
56916,1,3,3,0.3333333333333333,2.0,0
56927,1,2,2,0.5,1.5,0
56929,1,9,9,0.0,5.0,0
56944,1,1,1,1.0,1.0,0
56950,1,17,17,0.7647058823529411,9.0,1
56977,1,2,2,1.0,1.5,0
56979,1,1,1,1.0,1.0,0
56994,1,4,4,0.75,2.5,0
56995,2,8,8,0.25,2.5,0
56999,1,12,12,0.08333333333333333,6.5,0
57009,1,5,5,1.0,3.0,0
57043,1,46,46,0.0,23.5,1
57046,1,3,3,1.0,2.0,0
57071,2,23,21,0.43478260869565216,6.260869565217392,1
57123,1,8,8,0.875,4.5,0
57130,3,22,19,0.7272727272727273,5.545454545454546,1
57142,1,3,3,0.3333333333333333,2.0,0
57158,1,4,4,0.75,2.5,0
57178,1,1,1,0.0,1.0,0
57190,1,10,10,0.6,5.5,0
57199,1,11,11,0.9090909090909091,6.0,0
57205,1,17,17,0.29411764705882354,9.0,1
57209,1,8,8,0.0,4.5,0
57218,2,26,24,0.5769230769230769,7.346153846153846,1
57226,1,17,17,0.29411764705882354,9.0,1
57229,1,4,4,0.5,2.5,0
57249,1,11,11,0.6363636363636364,6.0,0
57252,1,5,5,1.0,3.0,0
57261,1,13,13,0.38461538461538464,7.0,0
57278,1,14,14,0.07142857142857142,7.5,0
57299,1,3,3,0.0,2.0,0
57344,1,1,1,1.0,1.0,0
57362,1,7,7,1.0,4.0,0
57367,1,11,11,0.7272727272727273,6.0,0
57380,2,16,16,0.875,6.0625,1
57384,1,13,13,0.3076923076923077,7.0,0
57399,1,13,13,0.0,7.0,0
57459,1,3,3,0.3333333333333333,2.0,0
57469,1,7,7,0.7142857142857143,4.0,0
57494,1,23,23,0.34782608695652173,12.0,1
57513,1,12,12,0.0,6.5,0
57518,1,15,15,0.8,8.0,1
57522,1,11,11,0.6363636363636364,6.0,0
57523,1,8,8,0.875,4.5,0
57524,1,4,4,0.25,2.5,0
57530,1,19,19,0.631578947368421,10.0,1
57561,1,6,6,1.0,3.5,0
57576,2,29,27,0.7586206896551724,8.793103448275861,1
57581,1,14,14,0.7142857142857143,7.5,0
57582,1,9,9,0.1111111111111111,5.0,0
57590,1,2,2,1.0,1.5,0
57601,1,1,1,1.0,1.0,0
57609,2,27,22,0.7777777777777778,8.0,1
57621,1,3,3,1.0,2.0,0
57628,1,2,2,0.0,1.5,0
57633,1,7,7,0.5714285714285714,4.0,0
57639,1,2,2,0.5,1.5,0
57640,1,5,5,0.6,3.0,0
57645,1,1,1,1.0,1.0,0
57654,1,12,12,0.0,6.5,0
57702,1,4,4,1.0,2.5,0
57704,1,7,7,1.0,4.0,0
57725,1,4,4,0.0,2.5,0
57757,1,7,7,0.2857142857142857,4.0,0
57771,1,10,10,0.9,5.5,0
57796,1,1,1,0.0,1.0,0
57825,1,4,4,0.5,2.5,0
57827,1,45,45,0.8888888888888888,23.0,1
57828,1,5,5,0.4,3.0,0
57829,1,5,5,0.6,3.0,0
57851,3,34,28,0.7058823529411765,6.294117647058823,1
57862,1,9,9,0.2222222222222222,5.0,0
57866,1,4,4,1.0,2.5,0
57877,1,1,1,0.0,1.0,0
57896,1,8,8,0.5,4.5,0
57907,1,2,2,1.0,1.5,0
57911,1,3,3,0.0,2.0,0
57920,1,7,7,0.8571428571428571,4.0,0
57923,1,5,5,0.0,3.0,0
57934,1,1,1,1.0,1.0,0
57954,1,20,20,0.3,10.5,1
57955,1,11,11,0.6363636363636364,6.0,0
57957,1,10,10,0.5,5.5,0
57965,1,6,6,0.0,3.5,0
57970,1,8,8,0.25,4.5,0
57986,1,4,4,0.0,2.5,0
57996,1,8,8,0.5,4.5,0
58005,1,17,17,0.9411764705882353,9.0,1
58009,1,3,3,1.0,2.0,0
58017,1,25,25,0.2,13.0,1
58043,3,14,11,0.6428571428571429,3.4285714285714284,1
58050,1,2,2,1.0,1.5,0
58065,1,9,9,0.7777777777777778,5.0,0
58075,1,15,15,0.2,8.0,1
58076,1,7,7,1.0,4.0,0
58077,1,18,18,0.5555555555555556,9.5,1
58087,1,24,24,0.0,12.5,1
58091,1,5,5,1.0,3.0,0
58096,1,6,6,0.5,3.5,0
58097,1,7,7,0.8571428571428571,4.0,0
58122,2,9,9,0.7777777777777778,3.0,0
58123,2,7,7,0.7142857142857143,2.2857142857142856,0
58141,1,9,9,0.7777777777777778,5.0,0
58144,1,3,3,0.6666666666666666,2.0,0
58150,1,18,18,0.2777777777777778,9.5,1
58170,1,1,1,1.0,1.0,0
58202,1,10,10,0.6,5.5,0
58208,1,11,11,0.2727272727272727,6.0,0
58250,1,7,7,0.7142857142857143,4.0,0
58259,1,3,3,0.0,2.0,0
58262,1,9,9,0.5555555555555556,5.0,0
58264,1,7,7,1.0,4.0,0
58278,2,16,16,0.6875,5.0625,1
58289,1,19,19,0.5789473684210527,10.0,1
58306,1,16,16,0.0,8.5,1
58324,1,11,11,0.9090909090909091,6.0,0
58337,1,20,20,0.45,10.5,1
58376,1,10,10,0.6,5.5,0
58384,1,12,12,0.4166666666666667,6.5,0
58409,1,23,23,0.9565217391304348,12.0,1
58441,1,11,11,0.5454545454545454,6.0,0
58460,1,14,14,0.42857142857142855,7.5,0
58490,1,5,5,0.4,3.0,0
58491,1,6,6,0.8333333333333334,3.5,0
58497,1,13,13,0.38461538461538464,7.0,0
58511,1,4,4,0.75,2.5,0
58532,1,4,4,0.75,2.5,0
58538,1,2,2,0.5,1.5,0
58541,1,3,3,0.3333333333333333,2.0,0
58550,1,20,20,0.05,10.5,1
58566,1,3,3,1.0,2.0,0
58589,1,3,3,1.0,2.0,0
58596,1,7,7,1.0,4.0,0
58599,1,6,6,0.0,3.5,0
58602,1,5,5,1.0,3.0,0
58605,1,15,15,1.0,8.0,1
58615,1,17,17,0.7647058823529411,9.0,1
58618,1,7,7,0.8571428571428571,4.0,0
58619,1,7,7,0.0,4.0,0
58621,1,12,12,0.0,6.5,0
58645,1,12,12,0.4166666666666667,6.5,0
58647,1,22,22,0.36363636363636365,11.5,1
58648,1,2,2,0.0,1.5,0
58662,1,1,1,1.0,1.0,0
58666,1,34,34,0.7647058823529411,17.5,1
58697,1,7,7,1.0,4.0,0
58701,1,12,12,0.9166666666666666,6.5,0
58707,1,8,8,0.75,4.5,0
58718,1,1,1,1.0,1.0,0
58729,1,6,6,1.0,3.5,0
58738,1,5,5,0.6,3.0,0
58803,1,1,1,0.0,1.0,0
58806,1,18,18,0.5,9.5,1
58853,1,12,12,0.9166666666666666,6.5,0
58862,1,15,15,0.4,8.0,1
58871,1,2,2,1.0,1.5,0
58883,1,18,18,0.1111111111111111,9.5,1
58930,1,6,6,0.3333333333333333,3.5,0
58935,1,6,6,1.0,3.5,0
58965,1,29,29,0.8620689655172413,15.0,1
58966,1,1,1,0.0,1.0,0
58971,1,3,3,1.0,2.0,0
58975,1,2,2,0.5,1.5,0
58992,1,14,14,0.8571428571428571,7.5,0
58994,2,18,14,0.3888888888888889,5.222222222222222,1
58996,1,5,5,1.0,3.0,0
59036,1,2,2,0.5,1.5,0
59037,1,5,5,0.8,3.0,0
59054,1,5,5,0.0,3.0,0
59055,1,3,3,0.0,2.0,0
59062,1,4,4,1.0,2.5,0
59066,1,3,3,1.0,2.0,0
59095,1,12,12,0.5833333333333334,6.5,0
59100,1,13,13,0.6153846153846154,7.0,0
59106,2,15,11,0.9333333333333333,4.666666666666667,0
59109,1,16,16,0.0625,8.5,1
59134,1,6,6,0.6666666666666666,3.5,0
59138,1,1,1,0.0,1.0,0
59161,1,9,9,1.0,5.0,0
59180,2,17,16,0.9411764705882353,4.764705882352941,1
59186,1,4,4,1.0,2.5,0
59190,1,9,9,0.1111111111111111,5.0,0
59191,2,3,3,1.0,1.3333333333333333,0
59199,1,10,10,0.2,5.5,0
59211,1,6,6,0.6666666666666666,3.5,0
59215,1,15,15,0.13333333333333333,8.0,1
59216,1,5,5,1.0,3.0,0
59284,1,5,5,0.6,3.0,0
59317,1,7,7,0.7142857142857143,4.0,0
59327,1,19,19,0.5789473684210527,10.0,1
59333,1,4,4,0.75,2.5,0
59361,1,9,9,0.8888888888888888,5.0,0
59364,1,22,22,0.8636363636363636,11.5,1
59367,1,17,17,0.23529411764705882,9.0,1
59384,1,13,13,0.0,7.0,0
59395,1,12,12,0.8333333333333334,6.5,0
59399,1,9,9,0.7777777777777778,5.0,0
59400,1,7,7,0.5714285714285714,4.0,0
59403,1,3,3,1.0,2.0,0
59411,1,21,21,0.5238095238095238,11.0,1
59443,2,23,23,0.5217391304347826,6.782608695652174,1
59458,1,6,6,1.0,3.5,0
59460,1,7,7,0.14285714285714285,4.0,0
59465,1,11,11,1.0,6.0,0
59476,1,10,10,0.6,5.5,0
59478,1,12,12,0.3333333333333333,6.5,0
59532,1,6,6,0.5,3.5,0
59542,1,11,11,0.6363636363636364,6.0,0
