user_id,orders,products,unique_products,reorder_rate,mean_cart_position,cluster
26113,1,11,11,0.8181818181818182,6.0,1
26117,1,7,7,0.5714285714285714,4.0,1
26120,1,12,12,1.0,6.5,1
26123,1,18,18,0.9444444444444444,9.5,0
26130,1,18,18,0.6666666666666666,9.5,0
26145,1,16,16,0.9375,8.5,0
26150,1,4,4,0.0,2.5,1
26183,1,9,9,0.4444444444444444,5.0,1
26189,1,11,11,0.2727272727272727,6.0,1
26199,1,16,16,0.8125,8.5,0
26225,1,16,16,0.5625,8.5,0
26226,1,3,3,1.0,2.0,1
26235,1,22,22,0.45454545454545453,11.5,0
26271,1,37,37,0.5945945945945946,19.0,0
26274,1,3,3,0.0,2.0,1
26277,1,1,1,0.0,1.0,1
26279,1,11,11,0.2727272727272727,6.0,1
26299,1,29,29,0.6896551724137931,15.0,0
26308,1,34,34,0.5882352941176471,17.5,0
26312,1,36,36,0.8611111111111112,18.5,0
26325,1,8,8,0.375,4.5,1
26337,1,4,4,1.0,2.5,1
26355,1,6,6,0.6666666666666666,3.5,1
26363,1,17,17,0.4117647058823529,9.0,0
26387,1,5,5,0.6,3.0,1
26392,1,3,3,0.3333333333333333,2.0,1
26395,1,2,2,1.0,1.5,1
26412,1,7,7,1.0,4.0,1
26416,1,1,1,1.0,1.0,1
26422,1,5,5,0.6,3.0,1
26428,2,13,13,0.6923076923076923,3.923076923076923,1
26441,1,2,2,0.5,1.5,1
26454,1,5,5,1.0,3.0,1
26471,1,7,7,0.7142857142857143,4.0,1
26481,1,3,3,0.6666666666666666,2.0,1
26489,1,1,1,1.0,1.0,1
26536,1,6,6,1.0,3.5,1
26546,2,12,12,0.75,3.5,1
26553,1,3,3,0.3333333333333333,2.0,1
26559,1,16,16,0.8125,8.5,0
26564,1,11,11,0.6363636363636364,6.0,1
26591,1,8,8,0.0,4.5,1
26599,1,3,3,0.6666666666666666,2.0,1
26602,1,15,15,0.8666666666666667,8.0,1
26615,1,13,13,0.7692307692307693,7.0,1
26620,1,5,5,0.4,3.0,1
26628,1,7,7,0.8571428571428571,4.0,1
26635,1,4,4,1.0,2.5,1
26652,1,14,14,0.9285714285714286,7.5,1
26665,1,14,14,0.7142857142857143,7.5,1
26669,1,5,5,0.8,3.0,1
26693,1,4,4,1.0,2.5,1
26708,1,14,14,0.9285714285714286,7.5,1
26712,1,13,13,0.6153846153846154,7.0,1
26714,1,17,17,0.8235294117647058,9.0,0
26718,1,4,4,0.75,2.5,1
26727,1,13,13,0.7692307692307693,7.0,1
26735,1,5,5,1.0,3.0,1
26745,1,1,1,1.0,1.0,1
26763,1,7,7,0.42857142857142855,4.0,1
26770,1,2,2,1.0,1.5,1
26783,1,5,5,0.4,3.0,1
26802,1,11,11,0.18181818181818182,6.0,1
26810,1,2,2,0.5,1.5,1
26819,1,3,3,1.0,2.0,1
26832,1,7,7,0.5714285714285714,4.0,1
26846,1,2,2,1.0,1.5,1
26861,1,1,1,0.0,1.0,1
26871,1,10,10,0.1,5.5,1
26878,1,3,3,1.0,2.0,1
26884,1,3,3,0.3333333333333333,2.0,1
26885,1,17,17,0.6470588235294118,9.0,0
26890,1,12,12,0.0,6.5,1
26897,2,53,53,0.9433962264150944,13.867924528301886,0
26899,1,2,2,1.0,1.5,1
26915,1,2,2,1.0,1.5,1
26938,2,43,34,0.8372093023255814,11.30232558139535,0
26948,1,7,7,0.7142857142857143,4.0,1
26978,1,10,10,0.9,5.5,1
26984,2,11,11,0.7272727272727273,3.4545454545454546,1
26993,1,17,17,0.6470588235294118,9.0,0
26999,1,11,11,0.36363636363636365,6.0,1
27022,2,30,30,0.4666666666666667,8.3,0
27027,1,5,5,0.2,3.0,1
27036,1,4,4,1.0,2.5,1
27042,1,11,11,0.6363636363636364,6.0,1
27077,1,26,26,0.4230769230769231,13.5,0
27081,1,2,2,0.5,1.5,1
27108,1,22,22,0.8181818181818182,11.5,0
27170,1,11,11,0.5454545454545454,6.0,1
27186,1,4,4,0.5,2.5,1
27212,1,13,13,0.9230769230769231,7.0,1
27245,1,16,16,0.5625,8.5,0
27250,1,11,11,0.5454545454545454,6.0,1
27263,1,9,9,0.6666666666666666,5.0,1
27268,1,1,1,0.0,1.0,1
27281,1,1,1,1.0,1.0,1
27292,1,5,5,0.8,3.0,1
27295,2,38,28,0.7105263157894737,10.421052631578947,0
27306,1,8,8,0.375,4.5,1
27312,1,8,8,1.0,4.5,1
27344,1,6,6,0.5,3.5,1
27353,2,24,21,0.9166666666666666,6.5,0
27360,1,10,10,1.0,5.5,1
27386,1,5,5,0.4,3.0,1
27392,1,2,2,1.0,1.5,1
27404,1,6,6,0.3333333333333333,3.5,1
27414,1,11,11,1.0,6.0,1
27435,1,13,13,0.5384615384615384,7.0,1
27448,1,3,3,0.3333333333333333,2.0,1
27450,2,6,6,0.8333333333333334,2.1666666666666665,1
27466,1,12,12,0.8333333333333334,6.5,1
27498,1,5,5,0.6,3.0,1
27526,1,4,4,0.0,2.5,1
27539,1,5,5,0.6,3.0,1
27546,1,16,16,0.0,8.5,0
27549,1,9,9,0.3333333333333333,5.0,1
27550,1,13,13,0.7692307692307693,7.0,1
27557,1,15,15,0.9333333333333333,8.0,1
27561,1,12,12,0.08333333333333333,6.5,1
27565,1,8,8,0.75,4.5,1
27568,1,5,5,0.2,3.0,1
27575,1,9,9,0.0,5.0,1
27577,2,18,15,0.7222222222222222,5.222222222222222,0
27580,1,6,6,0.6666666666666666,3.5,1
27582,1,23,23,0.30434782608695654,12.0,0
27584,1,5,5,0.6,3.0,1
27594,1,19,19,0.42105263157894735,10.0,0
27606,1,2,2,0.5,1.5,1
27608,1,7,7,0.5714285714285714,4.0,1
27623,1,3,3,0.6666666666666666,2.0,1
27625,1,7,7,1.0,4.0,1
27641,1,9,9,0.5555555555555556,5.0,1
27642,1,5,5,1.0,3.0,1
27661,1,15,15,0.4,8.0,1
27664,1,6,6,0.0,3.5,1
27670,1,7,7,0.7142857142857143,4.0,1
27671,1,7,7,0.5714285714285714,4.0,1
27672,1,18,18,1.0,9.5,0
27679,1,5,5,0.8,3.0,1
27682,1,3,3,0.3333333333333333,2.0,1
27726,1,9,9,0.7777777777777778,5.0,1
27730,1,16,16,0.9375,8.5,0
27733,1,15,15,0.5333333333333333,8.0,1
27750,1,12,12,0.0,6.5,1
27754,3,51,48,0.5294117647058824,9.843137254901961,0
27770,2,13,9,0.8461538461538461,3.923076923076923,1
27772,1,21,21,0.14285714285714285,11.0,0
27784,1,14,14,0.5714285714285714,7.5,1
27785,1,3,3,0.3333333333333333,2.0,1
27791,1,3,3,0.3333333333333333,2.0,1
27801,1,27,27,0.5925925925925926,14.0,0
27836,1,13,13,0.46153846153846156,7.0,1
27838,1,10,10,0.5,5.5,1
27896,2,32,32,0.625,8.625,0
27900,1,34,34,0.9705882352941176,17.5,0
27907,1,9,9,0.3333333333333333,5.0,1
27919,1,9,9,0.2222222222222222,5.0,1
27921,1,10,10,0.3,5.5,1
27944,1,8,8,0.875,4.5,1
27952,1,19,19,0.5263157894736842,10.0,0
28010,1,3,3,0.3333333333333333,2.0,1
28044,2,6,6,0.6666666666666666,2.6666666666666665,1
28054,1,19,19,0.8421052631578947,10.0,0
28056,1,23,23,0.34782608695652173,12.0,0
28088,1,12,12,0.16666666666666666,6.5,1
28102,2,13,13,0.46153846153846156,5.3076923076923075,1
28117,1,9,9,0.8888888888888888,5.0,1
28120,1,7,7,0.5714285714285714,4.0,1
28134,1,13,13,0.7692307692307693,7.0,1
28150,1,1,1,1.0,1.0,1
28173,1,11,11,0.36363636363636365,6.0,1
28186,1,2,2,1.0,1.5,1
28191,1,5,5,0.2,3.0,1
28201,1,10,10,0.6,5.5,1
28218,1,2,2,0.5,1.5,1
28223,1,3,3,1.0,2.0,1
28238,2,9,8,0.8888888888888888,3.0,1
28250,1,14,14,0.42857142857142855,7.5,1
28266,1,17,17,1.0,9.0,0
28275,1,8,8,0.25,4.5,1
28281,1,8,8,0.875,4.5,1
28287,1,3,3,0.0,2.0,1
28311,1,13,13,0.46153846153846156,7.0,1
28320,1,10,10,1.0,5.5,1
28329,1,2,2,1.0,1.5,1
28332,1,5,5,0.4,3.0,1
28345,1,5,5,0.0,3.0,1
28378,1,8,8,0.75,4.5,1
28394,1,15,15,0.4,8.0,1
28401,1,34,34,0.14705882352941177,17.5,0
28415,1,8,8,1.0,4.5,1
28427,1,25,25,0.64,13.0,0
28439,1,1,1,0.0,1.0,1
28445,1,16,16,0.6875,8.5,0
28446,1,15,15,1.0,8.0,1
28455,1,29,29,0.3448275862068966,15.0,0
28460,1,24,24,0.5,12.5,0
28466,1,8,8,0.125,4.5,1
28467,1,4,4,0.0,2.5,1
28473,1,4,4,0.0,2.5,1
28476,1,9,9,1.0,5.0,1
28479,1,8,8,1.0,4.5,1
28483,1,5,5,0.2,3.0,1
28486,2,19,19,0.631578947368421,5.578947368421052,0
28492,1,38,38,0.34210526315789475,19.5,0
28522,1,18,18,0.0,9.5,0
28535,1,15,15,0.4666666666666667,8.0,1
28537,1,28,28,0.03571428571428571,14.5,0
28542,1,4,4,0.25,2.5,1
28543,1,12,12,0.8333333333333334,6.5,1
28547,1,12,12,0.9166666666666666,6.5,1
28567,1,18,18,0.7222222222222222,9.5,0
28571,1,2,2,1.0,1.5,1
28582,1,4,4,0.75,2.5,1
28584,1,14,14,0.8571428571428571,7.5,1
28585,1,10,10,0.2,5.5,1
28586,1,5,5,0.0,3.0,1
28600,1,6,6,0.8333333333333334,3.5,1
28640,1,1,1,1.0,1.0,1
28641,1,11,11,0.5454545454545454,6.0,1
28659,1,4,4,0.0,2.5,1
28662,1,11,11,0.36363636363636365,6.0,1
28679,2,31,28,0.3225806451612903,8.451612903225806,0
28680,1,8,8,0.625,4.5,1
28685,1,15,15,0.9333333333333333,8.0,1
28710,1,30,30,0.6333333333333333,15.5,0
28723,1,13,13,0.0,7.0,1
28725,1,23,23,0.0,12.0,0
28730,1,10,10,0.7,5.5,1
28733,1,18,18,0.7777777777777778,9.5,0
28743,1,11,11,0.18181818181818182,6.0,1
28756,1,22,22,0.36363636363636365,11.5,0
28759,1,10,10,0.0,5.5,1
28773,1,5,5,1.0,3.0,1
28775,1,1,1,1.0,1.0,1
28778,1,9,9,0.6666666666666666,5.0,1
28798,1,9,9,0.8888888888888888,5.0,1
28820,1,9,9,0.2222222222222222,5.0,1
28826,1,12,12,1.0,6.5,1
28827,1,2,2,0.0,1.5,1
28830,1,14,14,0.8571428571428571,7.5,1
28847,1,11,11,0.6363636363636364,6.0,1
28866,1,5,5,0.6,3.0,1
28869,1,11,11,0.0,6.0,1
28881,1,3,3,1.0,2.0,1
28885,1,15,15,0.4,8.0,1
28907,1,3,3,0.6666666666666666,2.0,1
28910,1,14,14,0.42857142857142855,7.5,1
28917,1,14,14,0.9285714285714286,7.5,1
28921,1,14,14,0.42857142857142855,7.5,1
28945,1,16,16,0.4375,8.5,0
28950,1,29,29,1.0,15.0,0
28951,1,5,5,0.6,3.0,1
28957,1,17,17,0.47058823529411764,9.0,0
28963,1,10,10,0.4,5.5,1
28976,1,11,11,0.5454545454545454,6.0,1
28980,2,30,30,0.43333333333333335,8.033333333333333,0
28999,1,19,19,0.8947368421052632,10.0,0
29024,1,7,7,0.42857142857142855,4.0,1
29046,1,4,4,0.5,2.5,1
29067,1,3,3,1.0,2.0,1
29096,1,16,16,0.0,8.5,0
29098,1,8,8,0.25,4.5,1
29099,1,10,10,1.0,5.5,1
29136,1,4,4,0.5,2.5,1
29138,1,17,17,0.5294117647058824,9.0,0
29147,1,16,16,0.9375,8.5,0
29148,2,7,7,0.5714285714285714,2.2857142857142856,1
29149,1,18,18,0.5,9.5,0
29151,2,14,14,0.7142857142857143,4.071428571428571,1
29163,1,8,8,0.25,4.5,1
29167,1,18,18,0.9444444444444444,9.5,0
29176,1,10,10,0.4,5.5,1
29207,1,1,1,0.0,1.0,1
29216,1,22,22,0.5909090909090909,11.5,0
29218,1,18,18,0.4444444444444444,9.5,0
29227,1,15,15,0.8,8.0,1
29231,1,22,22,0.8181818181818182,11.5,0
29233,1,13,13,0.38461538461538464,7.0,1
29236,1,7,7,0.7142857142857143,4.0,1
29244,1,13,13,0.46153846153846156,7.0,1
29269,1,3,3,0.6666666666666666,2.0,1
29274,3,50,48,0.7,10.44,0
29283,1,20,20,0.0,10.5,0
29288,1,19,19,0.0,10.0,0
29291,1,16,16,0.0,8.5,0
29298,1,4,4,0.75,2.5,1
29308,1,9,9,0.7777777777777778,5.0,1
29370,3,36,33,0.6388888888888888,6.611111111111111,0
29412,1,18,18,0.2777777777777778,9.5,0
29413,1,14,14,0.8571428571428571,7.5,1
29424,1,9,9,0.2222222222222222,5.0,1
29430,1,6,6,0.8333333333333334,3.5,1
29436,1,11,11,0.5454545454545454,6.0,1
29448,1,2,2,0.0,1.5,1
29451,1,2,2,1.0,1.5,1
29453,1,5,5,0.8,3.0,1
29456,1,10,10,0.9,5.5,1
29459,1,12,12,0.6666666666666666,6.5,1
29471,1,6,6,0.0,3.5,1
29479,2,23,23,0.5652173913043478,6.3478260869565215,0
29482,1,19,19,1.0,10.0,0
29494,1,11,11,0.9090909090909091,6.0,1
29498,1,19,19,0.5789473684210527,10.0,0
29530,1,14,14,0.5714285714285714,7.5,1
29552,1,14,14,0.6428571428571429,7.5,1
29561,2,18,18,0.3333333333333333,5.222222222222222,0
29570,1,6,6,0.8333333333333334,3.5,1
29596,1,8,8,0.375,4.5,1
29611,1,6,6,1.0,3.5,1
29621,1,10,10,1.0,5.5,1
29623,2,6,4,1.0,2.0,1
29639,1,1,1,1.0,1.0,1
29659,1,4,4,1.0,2.5,1
29665,1,14,14,0.7142857142857143,7.5,1
29675,1,10,10,0.4,5.5,1
29697,1,3,3,0.3333333333333333,2.0,1
29699,1,4,4,0.0,2.5,1
29713,1,11,11,0.9090909090909091,6.0,1
29723,1,4,4,0.5,2.5,1
29724,1,3,3,1.0,2.0,1
29727,1,1,1,1.0,1.0,1
29781,1,2,2,1.0,1.5,1
29790,1,4,4,0.75,2.5,1
29797,1,3,3,0.3333333333333333,2.0,1
29805,1,5,5,0.6,3.0,1
29846,1,19,19,0.42105263157894735,10.0,0
29869,1,7,7,0.8571428571428571,4.0,1
29896,1,6,6,0.5,3.5,1
29916,1,14,14,0.6428571428571429,7.5,1
29928,2,9,8,0.6666666666666666,4.111111111111111,1
29932,1,15,15,0.6666666666666666,8.0,1
29959,1,6,6,0.3333333333333333,3.5,1
29970,1,8,8,0.625,4.5,1
29974,1,4,4,0.0,2.5,1
29979,1,14,14,0.6428571428571429,7.5,1
29984,1,9,9,0.1111111111111111,5.0,1
29987,1,20,20,0.75,10.5,0
29995,1,7,7,0.5714285714285714,4.0,1
30007,1,16,16,0.5625,8.5,0
30009,1,3,3,0.0,2.0,1
30024,1,11,11,1.0,6.0,1
30035,2,12,12,0.25,3.8333333333333335,1
30070,1,5,5,1.0,3.0,1
30079,2,43,41,0.27906976744186046,11.30232558139535,0
30096,1,5,5,0.8,3.0,1
30098,1,21,21,0.9047619047619048,11.0,0
30154,1,12,12,0.5,6.5,1
30165,1,7,7,0.42857142857142855,4.0,1
30182,1,10,10,0.0,5.5,1
30213,1,16,16,0.3125,8.5,0
30222,1,12,12,0.8333333333333334,6.5,1
30227,1,6,6,0.5,3.5,1
30252,1,1,1,1.0,1.0,1
30260,1,24,24,0.9166666666666666,12.5,0
30275,1,6,6,1.0,3.5,1
30287,1,3,3,0.6666666666666666,2.0,1
30293,1,14,14,0.7142857142857143,7.5,1
30307,1,12,12,0.5,6.5,1
30320,1,8,8,0.375,4.5,1
30323,1,6,6,0.5,3.5,1
30367,1,10,10,0.4,5.5,1
30379,1,7,7,0.42857142857142855,4.0,1
30380,1,18,18,0.4444444444444444,9.5,0
30382,1,7,7,0.5714285714285714,4.0,1
30388,1,21,21,0.09523809523809523,11.0,0
30418,1,37,37,0.8918918918918919,19.0,0
30429,1,14,14,0.5714285714285714,7.5,1
30439,1,14,14,0.7857142857142857,7.5,1
30448,1,19,19,0.0,10.0,0
30502,1,17,17,0.8823529411764706,9.0,0
30520,1,5,5,1.0,3.0,1
30526,1,7,7,0.5714285714285714,4.0,1
30542,1,7,7,0.7142857142857143,4.0,1
30548,1,21,21,0.19047619047619047,11.0,0
30564,2,28,28,0.7857142857142857,7.821428571428571,0
30572,1,13,13,0.38461538461538464,7.0,1
30576,1,14,14,0.5714285714285714,7.5,1
30603,1,3,3,0.3333333333333333,2.0,1
30616,1,3,3,1.0,2.0,1
30617,1,14,14,0.5714285714285714,7.5,1
30618,1,4,4,1.0,2.5,1
30625,1,3,3,0.3333333333333333,2.0,1
30634,1,10,10,0.3,5.5,1
30647,1,7,7,0.8571428571428571,4.0,1
30650,2,11,11,0.2727272727272727,3.272727272727273,1
30675,1,22,22,0.8181818181818182,11.5,0
30686,2,4,4,1.0,1.5,1
30695,1,3,3,1.0,2.0,1
30698,1,12,12,0.9166666666666666,6.5,1
30716,1,28,28,0.25,14.5,0
30737,1,5,5,0.8,3.0,1
30752,1,19,19,0.8421052631578947,10.0,0
30763,1,5,5,0.0,3.0,1
30780,1,10,10,0.9,5.5,1
30785,1,16,16,0.6875,8.5,0
30787,1,9,9,1.0,5.0,1
30816,1,3,3,0.0,2.0,1
30822,1,14,14,0.7142857142857143,7.5,1
30845,1,1,1,1.0,1.0,1
30849,1,6,6,0.0,3.5,1
30856,1,3,3,0.3333333333333333,2.0,1
30883,1,9,9,1.0,5.0,1
30904,1,22,22,0.2727272727272727,11.5,0
30930,1,15,15,0.6,8.0,1
30952,1,4,4,0.25,2.5,1
30959,1,11,11,0.45454545454545453,6.0,1
30981,1,2,2,1.0,1.5,1
30997,1,7,7,0.8571428571428571,4.0,1
31001,1,3,3,0.3333333333333333,2.0,1
31003,1,14,14,0.0,7.5,1
31007,1,5,5,0.8,3.0,1
31010,1,24,24,0.875,12.5,0
31012,1,3,3,1.0,2.0,1
31019,1,10,10,0.9,5.5,1
31021,1,4,4,0.25,2.5,1
31030,1,10,10,0.8,5.5,1
31034,1,9,9,0.2222222222222222,5.0,1
31035,1,6,6,1.0,3.5,1
31038,1,7,7,0.8571428571428571,4.0,1
31057,1,19,19,0.7368421052631579,10.0,0
31067,1,3,3,0.6666666666666666,2.0,1
31096,1,16,16,1.0,8.5,0
31111,1,12,12,0.16666666666666666,6.5,1
31118,1,20,20,0.95,10.5,0
31120,1,15,15,0.6,8.0,1
31121,1,7,7,1.0,4.0,1
31127,1,9,9,0.7777777777777778,5.0,1
31145,1,22,22,0.45454545454545453,11.5,0
31156,2,10,10,0.7,3.4,1
31161,1,9,9,0.6666666666666666,5.0,1
31182,1,27,27,0.25925925925925924,14.0,0
31189,1,20,20,0.8,10.5,0
31204,1,6,6,1.0,3.5,1
31219,1,7,7,0.8571428571428571,4.0,1
31224,1,7,7,0.42857142857142855,4.0,1
31235,1,11,11,0.8181818181818182,6.0,1
31241,1,4,4,0.75,2.5,1
31253,1,9,9,0.2222222222222222,5.0,1
31259,1,1,1,1.0,1.0,1
31292,1,5,5,0.4,3.0,1
31302,1,7,7,0.5714285714285714,4.0,1
31308,1,26,26,0.0,13.5,0
31324,1,17,17,0.058823529411764705,9.0,0
31344,2,24,24,0.20833333333333334,7.541666666666667,0
31375,1,5,5,0.2,3.0,1
31384,1,8,8,0.625,4.5,1
31389,1,11,11,0.36363636363636365,6.0,1
31396,1,20,20,0.7,10.5,0
31399,1,8,8,0.875,4.5,1
31416,1,12,12,0.6666666666666666,6.5,1
31417,1,2,2,0.0,1.5,1
31419,1,13,13,0.46153846153846156,7.0,1
31427,1,7,7,0.0,4.0,1
31430,2,6,5,0.5,2.0,1
31445,1,5,5,0.2,3.0,1
31452,1,20,20,0.65,10.5,0
31465,1,4,4,1.0,2.5,1
31468,1,22,22,0.6363636363636364,11.5,0
31471,1,4,4,0.25,2.5,1
31486,1,2,2,1.0,1.5,1
31513,1,12,12,1.0,6.5,1
31516,1,9,9,0.0,5.0,1
31528,1,2,2,1.0,1.5,1
31534,1,10,10,0.7,5.5,1
31535,1,13,13,1.0,7.0,1
31562,1,16,16,0.3125,8.5,0
31582,1,16,16,0.75,8.5,0
31583,1,22,22,0.7727272727272727,11.5,0
31606,2,21,17,1.0,5.857142857142857,0
31613,1,31,31,0.5161290322580645,16.0,0
31615,1,10,10,0.6,5.5,1
31637,1,15,15,0.3333333333333333,8.0,1
31639,1,1,1,1.0,1.0,1
31642,1,14,14,0.9285714285714286,7.5,1
31658,2,32,32,0.84375,8.5,0
31663,1,13,13,0.9230769230769231,7.0,1
31669,1,4,4,0.5,2.5,1
31674,1,12,12,1.0,6.5,1
31677,1,8,8,0.75,4.5,1
31690,1,6,6,1.0,3.5,1
31716,1,21,21,0.38095238095238093,11.0,0
31719,1,4,4,0.25,2.5,1
31754,1,6,6,0.0,3.5,1
31760,1,8,8,0.75,4.5,1
31761,1,8,8,0.375,4.5,1
31763,1,5,5,1.0,3.0,1
31770,1,11,11,1.0,6.0,1
31773,1,25,25,0.72,13.0,0
31787,1,2,2,0.5,1.5,1
31802,1,2,2,1.0,1.5,1
31807,1,11,11,0.0,6.0,1
31812,1,12,12,0.08333333333333333,6.5,1
31816,1,2,2,1.0,1.5,1
31829,1,7,7,0.42857142857142855,4.0,1
31847,1,10,10,0.0,5.5,1
31849,1,5,5,1.0,3.0,1
31884,1,7,7,0.7142857142857143,4.0,1
31885,1,23,23,0.6956521739130435,12.0,0
31895,1,25,25,0.0,13.0,0
31898,1,18,18,0.6111111111111112,9.5,0
31900,1,21,21,0.8571428571428571,11.0,0
31914,1,10,10,0.0,5.5,1
31935,1,6,6,0.5,3.5,1
31957,1,20,20,0.6,10.5,0
31972,1,25,25,0.64,13.0,0
31977,1,14,14,0.9285714285714286,7.5,1
31982,1,12,12,0.75,6.5,1
31988,1,6,6,0.6666666666666666,3.5,1
31989,1,23,23,0.8260869565217391,12.0,0
31990,1,5,5,0.2,3.0,1
31998,1,5,5,0.4,3.0,1
32001,2,22,20,0.9090909090909091,7.636363636363637,0
32004,1,12,12,0.6666666666666666,6.5,1
32016,1,1,1,1.0,1.0,1
32024,1,10,10,0.2,5.5,1
32036,1,11,11,0.09090909090909091,6.0,1
32043,1,1,1,1.0,1.0,1
32082,1,2,2,0.0,1.5,1
32084,1,4,4,0.75,2.5,1
32099,1,22,22,0.36363636363636365,11.5,0
32107,1,7,7,0.42857142857142855,4.0,1
32121,1,1,1,1.0,1.0,1
32126,2,18,17,0.5555555555555556,5.222222222222222,0
32127,1,1,1,1.0,1.0,1
32134,1,8,8,0.5,4.5,1
32165,2,5,5,0.6,1.8,1
32186,1,27,27,0.37037037037037035,14.0,0
32208,2,12,10,1.0,3.5833333333333335,1
32210,1,3,3,0.6666666666666666,2.0,1
32221,1,12,12,0.75,6.5,1
32227,2,24,21,0.5416666666666666,6.875,0
32240,1,10,10,0.9,5.5,1
32248,1,7,7,0.7142857142857143,4.0,1
32252,2,9,9,0.6666666666666666,2.7777777777777777,1
32257,1,21,21,0.7142857142857143,11.0,0
32268,1,6,6,0.8333333333333334,3.5,1
32270,1,19,19,0.8947368421052632,10.0,0
32283,1,8,8,0.25,4.5,1
32288,1,1,1,0.0,1.0,1
32307,1,5,5,0.0,3.0,1
32314,1,2,2,1.0,1.5,1
32317,1,14,14,0.0,7.5,1
32321,1,21,21,0.0,11.0,0
32324,1,7,7,0.2857142857142857,4.0,1
32339,1,10,10,0.8,5.5,1
32340,1,1,1,0.0,1.0,1
32380,1,9,9,1.0,5.0,1
32385,1,4,4,0.75,2.5,1
32427,1,9,9,0.8888888888888888,5.0,1
32429,1,8,8,0.25,4.5,1
32442,1,8,8,0.75,4.5,1
32459,1,14,14,0.14285714285714285,7.5,1
32490,1,3,3,0.3333333333333333,2.0,1
32497,1,13,13,0.7692307692307693,7.0,1
32508,1,16,16,1.0,8.5,0
32512,1,11,11,0.5454545454545454,6.0,1
32528,1,6,6,1.0,3.5,1
32537,1,8,8,0.875,4.5,1
32557,1,8,8,0.5,4.5,1
32567,1,4,4,0.0,2.5,1
32574,1,14,14,0.2857142857142857,7.5,1
32575,1,10,10,0.1,5.5,1
32581,1,13,13,0.3076923076923077,7.0,1
32591,1,6,6,0.3333333333333333,3.5,1
32597,1,10,10,0.9,5.5,1
32618,1,11,11,0.36363636363636365,6.0,1
32620,1,8,8,0.0,4.5,1
32634,1,1,1,1.0,1.0,1
32644,1,3,3,0.6666666666666666,2.0,1
32652,1,5,5,1.0,3.0,1
32667,3,36,36,0.4444444444444444,7.861111111111111,0
32684,1,15,15,0.8,8.0,1
32686,1,6,6,1.0,3.5,1
32702,1,5,5,0.0,3.0,1
32717,2,8,8,0.625,2.5,1
32724,1,9,9,0.2222222222222222,5.0,1
32766,1,24,24,0.8333333333333334,12.5,0
32772,1,2,2,1.0,1.5,1
32775,2,13,12,0.6923076923076923,4.6923076923076925,1
32802,3,13,12,0.9230769230769231,3.076923076923077,0
32803,1,11,11,0.18181818181818182,6.0,1
32820,2,11,11,0.7272727272727273,5.090909090909091,1
32835,1,15,15,0.3333333333333333,8.0,1
32860,1,3,3,0.0,2.0,1
32875,1,13,13,0.6923076923076923,7.0,1
32910,1,6,6,0.8333333333333334,3.5,1
32912,1,3,3,0.0,2.0,1
32931,1,10,10,0.5,5.5,1
32937,1,9,9,0.3333333333333333,5.0,1
32939,1,7,7,1.0,4.0,1
32950,1,2,2,1.0,1.5,1
32953,1,22,22,0.8181818181818182,11.5,0
32969,1,7,7,0.0,4.0,1
32975,1,9,9,0.4444444444444444,5.0,1
32985,1,2,2,1.0,1.5,1
32999,1,1,1,0.0,1.0,1
33009,1,12,12,0.0,6.5,1
33039,1,18,18,0.7222222222222222,9.5,0
33045,1,11,11,0.2727272727272727,6.0,1
33055,1,12,12,0.8333333333333334,6.5,1
33056,1,5,5,0.8,3.0,1
33079,1,3,3,1.0,2.0,1
33083,1,7,7,0.0,4.0,1
33094,1,12,12,0.9166666666666666,6.5,1
33110,1,16,16,0.625,8.5,0
33133,1,7,7,0.0,4.0,1
33186,1,13,13,0.15384615384615385,7.0,1
33195,2,27,27,0.7777777777777778,10.592592592592593,0
33197,1,24,24,0.7916666666666666,12.5,0
33200,1,8,8,0.875,4.5,1
33222,1,6,6,0.0,3.5,1
33240,1,25,25,0.0,13.0,0
33242,1,1,1,1.0,1.0,1
33253,1,19,19,0.47368421052631576,10.0,0
33255,1,8,8,0.75,4.5,1
33263,1,22,22,0.7272727272727273,11.5,0
33268,1,7,7,0.7142857142857143,4.0,1
33308,1,5,5,0.2,3.0,1
33334,1,43,43,0.7209302325581395,22.0,0
33343,1,19,19,0.0,10.0,0
33386,1,1,1,0.0,1.0,1
33391,1,11,11,0.0,6.0,1
33397,1,3,3,0.6666666666666666,2.0,1
33436,1,9,9,0.5555555555555556,5.0,1
33437,1,12,12,0.25,6.5,1
33447,1,12,12,0.6666666666666666,6.5,1
33448,1,8,8,0.25,4.5,1
33452,1,20,20,0.8,10.5,0
33463,1,8,8,0.75,4.5,1
33466,1,1,1,1.0,1.0,1
33467,1,23,23,0.4782608695652174,12.0,0
33475,2,9,9,0.5555555555555556,2.7777777777777777,1
33481,2,32,30,0.78125,8.5,0
33488,1,5,5,0.4,3.0,1
33489,1,6,6,0.0,3.5,1
33495,1,8,8,1.0,4.5,1
33501,1,9,9,0.4444444444444444,5.0,1
33525,1,23,23,1.0,12.0,0
33526,1,7,7,0.42857142857142855,4.0,1
33549,1,10,10,0.6,5.5,1
33555,1,8,8,0.875,4.5,1
33581,1,3,3,0.0,2.0,1
33596,1,17,17,0.6470588235294118,9.0,0
33606,1,4,4,0.25,2.5,1
33611,1,11,11,0.2727272727272727,6.0,1
33618,1,10,10,0.8,5.5,1
